"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76"
"13",0.493693823197849,0.00301057735012345,0.478970176368917,5.15638000959755e-06,0.00290281849606026,6.48641343066509e-06,0.000893569837491376,4.50302633795648e-06,7.5420526802308e-06,5.24780318689605e-06,5.94571800975814e-06,5.83744237749568e-06,6.88452052355757e-06,6.32010729650931e-06,5.13320737746072e-06,4.95355071068103e-06,5.73871927818578e-06,0.00290281849606026,7.33402781635212e-06,5.05387539388286e-06,5.73263451351227e-06,5.167221756106e-06,5.32009675449084e-06,5.53694055770291e-06,4.70360264254787e-06,5.06808769687652e-06,5.24848242896314e-06,5.6701095289235e-06,5.44731077380099e-06,0.00290281849606026,6.38680272148639e-06,9.39089936534474e-06,9.66740064790704e-06,6.03329854743137e-06,5.91967825118028e-06,6.86064210213768e-06,6.42373253413775e-06,7.96266259277463e-06,1.04591015016391e-05,6.25382578082996e-06,6.20407050534097e-06,5.44987319124855e-06,5.10702403877095e-06,8.25694733500597e-06,4.00966448166553e-06,4.9901264151738e-06,0.00270889712112186,4.20204589197384e-06,8.64510827765033e-06,6.29508773422565e-06,1.22230568556598e-05,1.08277564572024e-05,5.69359576285131e-06,7.37001834070631e-06,4.91393176095189e-06,5.51285207379052e-06,5.37047599788553e-06,4.52564206175059e-06,4.66062376313441e-06,5.6673358784414e-06,8.7884449095754e-06,1.11339806178675e-05,0.00290281849606026,5.17910123235553e-06,5.81817818767789e-06,0.00290281849606026,4.68431326568162e-06,0.00290281849606026,5.2706539198553e-06,5.06018211992522e-06,0.00290281849606026,5.21372859794167e-06,5.11443161974093e-06,7.85545446250845e-06,7.86307081078241e-06,5.93050038106682e-06
"14",2.05160359772523e-05,0.0115358974113566,2.17677552838499e-05,1.97581606073825e-05,0.0111229882112035,2.48545681447878e-05,2.07794325143696e-05,1.72546471437356e-05,2.88995550925213e-05,2.01084749397123e-05,2.27827373359507e-05,2.23678479507375e-05,2.63800305555618e-05,0.898639337318268,1.96693679686315e-05,1.89809615149153e-05,2.19895618569676e-05,0.0111229882112035,2.81024476909734e-05,1.93653845403511e-05,2.19662463221441e-05,1.97997038932497e-05,2.0385488642496e-05,2.1216388359469e-05,1.8023213237153e-05,1.94198430877481e-05,2.01110776520469e-05,2.17266637690391e-05,2.08729459323704e-05,0.0111229882112035,2.44728809172163e-05,3.59839456290828e-05,3.70434402239041e-05,2.31183274837303e-05,2.26829584734151e-05,2.6288533481144e-05,2.46143881700193e-05,3.05112435618796e-05,4.00770709089826e-05,2.39633413282648e-05,2.3772689607029e-05,2.08827645755615e-05,1.95690389373911e-05,3.16388806232456e-05,1.5364188570859e-05,1.91211118999433e-05,0.0103799224045512,1.61013535578598e-05,3.31262314841219e-05,2.41214484306601e-05,4.68361757701686e-05,4.14896789415885e-05,2.18166580637079e-05,2.82403557891373e-05,1.8829150056026e-05,2.11240863698865e-05,2.05785312771385e-05,1.7341305827181e-05,1.78585272363935e-05,2.17160357254131e-05,3.36754672249372e-05,4.26630653361175e-05,0.0111229882112035,1.98452235406056e-05,2.229403163858e-05,0.0111229882112035,1.79493004135383e-05,0.0111229882112035,2.01960341287102e-05,1.93895505843238e-05,0.0111229882112035,1.99779083018892e-05,1.95974232252529e-05,3.01004446191574e-05,3.01296288592946e-05,2.27244265925247e-05
"15",1.54565570567028e-05,0.00869101890524092,1.63995886882935e-05,1.48855820443149e-05,0.00837993763113517,1.87251597275211e-05,1.56549971261687e-05,1.2999462389622e-05,2.17726086411701e-05,1.51495050298e-05,1.71642650622879e-05,1.68516919384214e-05,1.98744264190071e-05,1.82450625275783e-05,1.48186866416848e-05,1.43000487507265e-05,1.65666953338827e-05,0.00837993763113517,2.11720766453203e-05,1.45896688524434e-05,1.65491296650221e-05,1.49168803013973e-05,1.53582041229051e-05,1.5984194879503e-05,1.35784916761725e-05,0.923632371271474,1.51514658847988e-05,1.63686307905824e-05,1.57254491122394e-05,0.00837993763113517,1.84376007459852e-05,2.71099109671038e-05,2.79081226038099e-05,1.74170950082177e-05,1.70890927588496e-05,1.98054935241326e-05,1.8544210762136e-05,2.29868371018672e-05,3.01936267735662e-05,1.80537191941099e-05,1.79100842730896e-05,1.57328463706021e-05,1.47430998471632e-05,2.38363865273791e-05,1.15752115827215e-05,1.44056365175401e-05,0.00782011998165645,1.21305836192307e-05,2.49569403941183e-05,1.81728353553387e-05,3.52858624303468e-05,3.12578702111843e-05,1.64364315076346e-05,2.12759750977414e-05,1.41856756584399e-05,1.59146555703494e-05,1.55036403319289e-05,1.30647500936706e-05,1.34544190448902e-05,1.6360623738787e-05,2.53707285925259e-05,3.21418866837966e-05,0.00837993763113517,1.49511743057233e-05,1.67960795364037e-05,0.00837993763113517,1.35228065634787e-05,0.00837993763113517,1.52154711648801e-05,1.46078752855922e-05,0.00837993763113517,1.5051137553283e-05,1.47644842591098e-05,2.26773456726234e-05,2.26993327598627e-05,1.71203343861192e-05
"16",2.1184423936514e-05,0.0119117231769956,2.24769227637671e-05,2.04018578918762e-05,0.0114853618880493,2.56643003025517e-05,2.1456401618357e-05,1.78167829483797e-05,2.98410680959726e-05,2.07635850469338e-05,2.35249717193985e-05,2.30965657333269e-05,2.72394604575098e-05,2.5006289428784e-05,2.03101724949589e-05,1.95993385808282e-05,2.27059555302353e-05,0.0114853618880493,2.90179918869015e-05,1.99962856494929e-05,2.26818804031222e-05,2.04447546084008e-05,2.1049623525444e-05,2.19075929632341e-05,1.86103880075752e-05,2.00525183913493e-05,2.0766272552529e-05,2.24344925364605e-05,2.15529615918761e-05,0.0114853618880493,2.52701781607797e-05,3.71562596185821e-05,0.0172893214199301,2.38714949935516e-05,2.34219421806416e-05,2.71449825176403e-05,2.54162955509419e-05,3.15052634515635e-05,4.13827340335618e-05,2.47440383803293e-05,0.878085597673952,2.15631001147405e-05,2.02065748636576e-05,3.26696375821699e-05,1.58647354921051e-05,1.97440548980833e-05,0.0107180878845184,1.66259164343249e-05,3.42054445584336e-05,2.49072964233659e-05,4.83620424618312e-05,4.28413631494411e-05,2.25274187378108e-05,2.91603928662633e-05,1.94425812858471e-05,2.18122838850249e-05,2.1248955258661e-05,1.79062648682752e-05,1.84403367335199e-05,2.24235182438613e-05,3.47725737439848e-05,4.40529770718675e-05,0.0114853618880493,2.04917572315244e-05,2.30203445738443e-05,0.0114853618880493,1.85340671924073e-05,0.0114853618880493,2.08539968097775e-05,2.00212389943278e-05,0.0114853618880493,2.06287647039262e-05,2.02358838777316e-05,3.10810811697159e-05,3.11112161975554e-05,2.34647612815655e-05
"17",2.84158523874495e-05,0.0159778603606139,3.01495533366112e-05,2.7366152793328e-05,0.0154059581230677,3.44249610567646e-05,2.87806712601785e-05,2.38986472229604e-05,4.00274932488216e-05,2.7851357652967e-05,3.15553600041558e-05,3.09807151000228e-05,3.65378114502432e-05,3.35423342780354e-05,2.72431700437052e-05,2.62896887672512e-05,3.04567677930134e-05,0.0154059581230677,3.89234551059541e-05,2.682213606639e-05,3.04244744788168e-05,2.74236925578419e-05,2.82350370584979e-05,2.93858794401576e-05,2.49631540645726e-05,2.68975641873868e-05,2.78549625544981e-05,3.00926393001698e-05,2.89101925519672e-05,0.0154059581230677,3.38963029900274e-05,4.98397686788892e-05,5.13072276970506e-05,3.20201710481879e-05,3.14171607227574e-05,3.64110829066091e-05,3.40922984158427e-05,4.22597715354565e-05,5.55089751418693e-05,3.31905622825506e-05,3.29264990310502e-05,2.89237919195971e-05,2.71042087480113e-05,4.38216116647057e-05,2.12802568179616e-05,2.64838048556329e-05,0.0143767705987622,2.23012713784272e-05,4.58816754391048e-05,3.34095494245137e-05,6.4870711796051e-05,5.74655159366096e-05,3.02172864101602e-05,3.91144655021537e-05,2.60794214421547e-05,2.92580360441939e-05,2.85024118582188e-05,0.837874613767208,2.47350547819896e-05,3.00779188678613e-05,4.66423975276323e-05,5.90907214401166e-05,0.0154059581230677,2.74867398044654e-05,3.0878475396779e-05,0.0154059581230677,2.48607806875858e-05,0.0154059581230677,2.79726320059895e-05,0.0217525554874055,0.0154059581230677,2.76705155881929e-05,2.71435225674498e-05,4.16907921219744e-05,4.17312139198645e-05,3.14745963771261e-05
"18",1.44113375073469e-05,0.00810330568875589,1.52905984626231e-05,1.38789735674606e-05,0.00781326067957906,1.74589072923755e-05,1.45963584538335e-05,1.21203990787628e-05,2.03002784120809e-05,0.928797067064015,1.60035650870209e-05,1.5712129111516e-05,1.85304570635307e-05,1.70112757299697e-05,1.38166018360682e-05,1.3333035821769e-05,1.54464048469603e-05,0.00781326067957906,1.97403562221389e-05,1.36030709285164e-05,1.54300270222246e-05,1.39081553409016e-05,1.4319635499028e-05,1.49032948506363e-05,1.26602726382175e-05,1.36413249317541e-05,1.41268775313839e-05,1.52617340324143e-05,1.46620462616424e-05,0.00781326067957906,1.71907939265736e-05,2.52766560695116e-05,2.60208901998333e-05,1.623929790057e-05,1.59334761641074e-05,1.84661856213363e-05,1.72901946481429e-05,2.14323970394012e-05,2.81518416040804e-05,1.68328716165388e-05,1.66989497271381e-05,1.4668943294824e-05,1.37461264512233e-05,2.22244973406074e-05,1.07924604571114e-05,1.34314834216203e-05,0.00729129960767859,1.13102765419558e-05,2.3269275935834e-05,1.6943932779497e-05,3.28997247482757e-05,2.9144117653218e-05,1.53249498581053e-05,1.98372287441914e-05,1.32263969869589e-05,1.48384580017466e-05,1.44552368678414e-05,1.21812718290572e-05,1.25445901768341e-05,1.52542684418925e-05,2.36550825137111e-05,2.99683542346334e-05,0.00781326067957906,1.3940130280017e-05,1.56602773898078e-05,0.00781326067957906,1.2608353122751e-05,0.00781326067957906,1.41865545791327e-05,1.36200461871041e-05,0.00781326067957906,1.40333337077679e-05,1.37660647839858e-05,2.11438343649258e-05,2.11643346182388e-05,1.59626051372163e-05
"19",3.62485098162207e-06,0.0923293396076004,3.84600949208025e-06,3.49094668931795e-06,0.103534441150695,4.39139928577434e-06,3.67138887993653e-06,3.04861644354013e-06,5.1060829081075e-06,3.55284155306404e-06,0.0724910332002699,3.95203613850666e-06,4.66092376522314e-06,4.27880753587154e-06,3.47525846942525e-06,3.35362820847841e-06,3.88519911795083e-06,0.103534441150695,4.9652469517774e-06,3.42154952537678e-06,3.88107964090439e-06,3.49828671449252e-06,3.60178538381047e-06,3.74859189448526e-06,3.18440961339294e-06,3.43117146790059e-06,3.55330141014225e-06,3.83874928752789e-06,3.68791118499638e-06,0.103534441150695,4.32396134000991e-06,6.35777987428178e-06,6.54497539423113e-06,4.08463370632495e-06,4.00771105975918e-06,4.64475771538842e-06,4.34896337767441e-06,5.39084213433912e-06,7.08096875956147e-06,4.23393395454256e-06,4.20024888596323e-06,3.68964598008296e-06,3.45753195599059e-06,5.59007732350228e-06,2.71460305902445e-06,3.37839050960261e-06,0.110158431730393,2.84484816240164e-06,5.85286810989209e-06,4.26186891653787e-06,8.27519301994599e-06,7.33055369981581e-06,3.85464982054179e-06,4.98961307716134e-06,3.32680558463498e-06,3.73228362918905e-06,3.63589288803081e-06,3.06392762812284e-06,3.15531226670403e-06,3.83687148450526e-06,5.94990916189863e-06,7.53787205452851e-06,0.103534441150695,3.50632929828327e-06,3.93899399274905e-06,0.103534441150695,3.17135041562534e-06,0.103534441150695,3.56831184238021e-06,3.42581927360267e-06,0.103534441150695,3.52977254471346e-06,3.46254699953177e-06,5.31826062042353e-06,5.32341700256413e-06,4.01503780418618e-06
"20",4.91283564550975e-06,0.00276242291972459,5.2125763573336e-06,4.73135238353464e-06,0.00266354636096246,5.95175444568594e-06,4.97590942340174e-06,4.13185303595817e-06,6.92037996791064e-06,4.81523977488602e-06,5.45562720841624e-06,5.35627646820117e-06,6.31704655746843e-06,5.79915651404207e-06,4.71008981404028e-06,4.54524180109247e-06,5.2656908693197e-06,0.00266354636096246,6.72950207805092e-06,4.63729696927457e-06,5.26010765671945e-06,4.74130047174554e-06,4.8815743628561e-06,5.08054426873436e-06,4.31589633281423e-06,4.65033778735226e-06,4.81586302871276e-06,5.20273645166593e-06,4.99830244580612e-06,0.00266354636096246,5.86035440041755e-06,8.61683080243451e-06,8.87054076947855e-06,5.53598869940415e-06,5.4317338426083e-06,6.29513637515259e-06,5.89424018012857e-06,7.3063200476853e-06,9.59698368376719e-06,5.73833841944663e-06,5.69268434801666e-06,5.00065364953346e-06,4.68606470307325e-06,7.57634762788741e-06,3.67915777487141e-06,4.57880266090288e-06,0.0024856094443998,3.85568166227222e-06,7.93251342593897e-06,5.77619925227598e-06,1.12155405692489e-05,9.93525132491455e-06,5.22428677353277e-06,6.76252599267143e-06,4.50888854320899e-06,5.05844133885672e-06,4.92780097006358e-06,4.1526046016844e-06,4.276460095924e-06,5.20019142631963e-06,8.06403517449983e-06,1.02162341868763e-05,0.00266354636096246,4.75220075220659e-06,5.33860017781109e-06,0.00266354636096246,4.29819693148168e-06,0.00266354636096246,4.8362069785543e-06,0.00488414083212448,0.00266354636096246,4.78397386985823e-06,0.00564104732614394,0.468572532255923,0.496648090526862,5.44166393114684e-06
"21",7.40548654499436e-06,0.00416400776246239,7.85730825623507e-06,7.13192317921666e-06,0.00401496369130614,8.97152696466084e-06,7.50056239267676e-06,6.22825273864978e-06,1.04316090413998e-05,7.25837295135896e-06,8.22367707809603e-06,8.07391823758395e-06,9.52215922960752e-06,8.74150462906419e-06,7.09987250957002e-06,6.85138470538917e-06,7.93737175362003e-06,0.00401496369130614,1.0143884446667e-05,0.480875972642959,0.479012021328686,7.14691868053403e-06,7.35836406323937e-06,7.6582863621233e-06,6.50567503748236e-06,7.00980378722659e-06,7.25931242871199e-06,7.84247582659893e-06,7.53431707898892e-06,0.00401496369130614,8.83375280442294e-06,1.29887969336497e-05,1.33712330424156e-05,8.34481199552209e-06,8.18766081136685e-06,9.48913236446363e-06,8.88483138791798e-06,1.10133655409395e-05,1.44662550654683e-05,8.64982894241051e-06,8.58101112799657e-06,7.53786122514477e-06,7.06365765345714e-06,1.14203984148749e-05,5.54587113526259e-06,6.9019735126886e-06,0.00374674599860418,5.81195886286886e-06,1.19572739009638e-05,8.70689942233921e-06,0.00354785494035791,1.49761513139644e-05,7.87496024703157e-06,1.0193663876111e-05,6.79658670652494e-06,7.62496895408759e-06,7.42804490387742e-06,6.25953313389639e-06,6.44622983256436e-06,7.83863951854414e-06,1.21555265211653e-05,1.53996979077801e-05,0.00401496369130614,7.16334949282158e-06,8.04727343606921e-06,0.00401496369130614,6.47899539910641e-06,0.00401496369130614,7.28997839388858e-06,6.99886937831974e-06,0.00401496369130614,7.21124350195188e-06,7.07390327118186e-06,1.08650831901774e-05,1.0875617559385e-05,8.20262918042474e-06
"22",6.31228628132098e-06,0.00354931562087194,6.69740992878686e-06,6.07910642603682e-06,0.00342227348259302,7.64714731941668e-06,6.39332700232752e-06,5.30883610143792e-06,8.89169161864734e-06,6.18688964286132e-06,7.00969526940366e-06,6.88204387624706e-06,8.11649507542941e-06,7.45108095368064e-06,6.05178708637042e-06,5.8399811303571e-06,6.7656544273903e-06,0.00342227348259302,8.64644101950094e-06,5.95825876412481e-06,6.75848080326663e-06,6.09188828671161e-06,6.27212003521188e-06,6.52776770956854e-06,5.5453052328601e-06,5.97501433727822e-06,6.18769043427064e-06,6.68476706710019e-06,6.42209881118086e-06,0.00342227348259302,7.5297114242454e-06,1.10713866262521e-05,1.13973673958043e-05,7.11294821204445e-06,6.97899573534905e-06,8.08834364655351e-06,7.57324977110568e-06,9.38756903990814e-06,1.23307419218213e-05,7.37293846085741e-06,7.31427955395153e-06,0.544268420278407,0.423454033853148,9.73451559238358e-06,0.00110105244912671,5.88310200193851e-06,0.0031936501704361,4.95399565913558e-06,1.01921373495802e-05,7.42158417850656e-06,1.4410354422822e-05,1.27653671250032e-05,6.7124561271245e-06,8.68887199384161e-06,5.79327242939966e-06,6.49936862783432e-06,6.33151456813798e-06,5.3354988748546e-06,5.49463534787491e-06,6.6814970760526e-06,1.0361123855346e-05,1.31263896368124e-05,0.00342227348259302,6.10589357729765e-06,6.85933238875085e-06,0.00342227348259302,5.52256405113113e-06,0.00342227348259302,6.21382947997839e-06,5.96569406926913e-06,0.00342227348259302,6.14671745766713e-06,6.02965143515859e-06,9.2611761766181e-06,9.27015545891479e-06,6.99175446903707e-06
"23",1.65372647723046e-05,0.00929868665122592,1.75462322754208e-05,1.59263677320653e-05,0.00896585487137222,2.00344050218755e-05,1.67495795820098e-05,1.39083723914809e-05,0.918300460833178,1.62087439607722e-05,1.83643740915756e-05,1.80299461532499e-05,2.12640273434166e-05,1.95207398839816e-05,1.58547950667373e-05,1.52998945095005e-05,1.77250228581606e-05,0.00896585487137222,2.26524080349028e-05,1.56097645722773e-05,1.77062290145004e-05,1.59598543334077e-05,1.64320350952569e-05,1.7101794528027e-05,1.45278868530441e-05,1.56536617178281e-05,1.62108419168808e-05,1.75131098310521e-05,1.68249575036979e-05,0.00896585487137222,1.97267401908353e-05,2.90054100646031e-05,2.98594318970279e-05,1.86348816659902e-05,1.82839458124353e-05,2.11902747263312e-05,1.98408042775526e-05,2.45940548103217e-05,3.23047363367431e-05,1.93160180072807e-05,1.91623402696871e-05,1.68328719713044e-05,1.57739233156929e-05,2.5503003920742e-05,1.23845393276572e-05,1.54128648721826e-05,0.0083668953062067,1.29787424468378e-05,2.67019058442373e-05,1.94434626568023e-05,3.77530162499358e-05,3.34433906596634e-05,1.75856511095225e-05,2.27635709679426e-05,1.51775245597741e-05,1.7027393096755e-05,1.6587640065192e-05,1.39782249494772e-05,1.43951391818141e-05,1.75045429338382e-05,2.71446257185028e-05,3.43892167202172e-05,0.00896585487137222,1.59965461417815e-05,1.7970445385167e-05,0.00896585487137222,1.44683082904241e-05,0.00896585487137222,1.62793223850503e-05,1.56292439818533e-05,0.00896585487137222,1.61034987241922e-05,1.57968029053107e-05,2.42629240357651e-05,2.42864484391568e-05,1.83173718244625e-05
"24",7.50335975450495e-06,0.00421904058193523,7.96115288176769e-06,7.22618089034634e-06,0.00406802669805784,9.09009745059814e-06,7.59969215411045e-06,6.310567260656e-06,1.05694764254047e-05,7.35430186193872e-06,8.33236374773234e-06,8.18062564788538e-06,9.64800704252434e-06,0.0504834611509703,0.432738559670405,0.459351805401095,0.0203775687264065,0.00406802669805784,1.02779491730922e-05,7.08253032660373e-06,8.03374729864322e-06,7.24137457686508e-06,7.4556144874e-06,7.75950065250896e-06,6.5916560587269e-06,7.10244753055485e-06,7.35525375571614e-06,7.94612442213615e-06,7.63389295283741e-06,0.00406802669805784,8.95050242428099e-06,1.31604609068206e-05,1.35479514099427e-05,8.45509962183832e-06,8.29587147883936e-06,9.61454368407619e-06,9.00225607819491e-06,1.1158921599472e-05,1.46574455840458e-05,8.76414776740162e-06,8.69442043538513e-06,7.63748393952928e-06,7.15701314620261e-06,1.15713339462491e-05,5.61916709012556e-06,6.99319213762831e-06,0.00379626415705013,5.88877151575755e-06,1.21153049454568e-05,8.82197250851289e-06,1.7129462861074e-05,1.51740807796799e-05,7.97903816675533e-06,1.03283865029317e-05,6.88641250671281e-06,7.72574291126392e-06,7.52621625166315e-06,6.34226106731846e-06,6.53142520752354e-06,7.94223741224297e-06,1.23161777338424e-05,1.56032250967865e-05,0.00406802669805784,7.25802254386944e-06,8.15362870040087e-06,0.00406802669805784,6.5646238139664e-06,0.00406802669805784,7.38632501180999e-06,7.09136860910486e-06,0.00406802669805784,7.30654953509503e-06,7.16739417319234e-06,1.1008679503122e-05,1.10193530978239e-05,8.31103767451025e-06
